H_over_B,B_over_H,H,B,q,R_int,gamma,Su,sf_lower,sf_upper,fs_optum_avg,fs_terzaghi_resistance,fs_terzaghi_net_pressure,Nc,fs_bjerrum
0.26666666666666666,3.75,8.0,30.0,0.0,1.0,18.0,5.0,0.197,0.21,0.20350000000000001,0.21101123668863975,0.2005426869229742,5.4072,0.18774999999999997
0.26666666666666666,3.75,8.0,30.0,0.0,1.0,18.0,10.0,0.393,0.421,0.40700000000000003,0.4220224733772795,0.40647865988185483,5.4072,0.37549999999999994
0.26666666666666666,3.75,8.0,30.0,0.0,1.0,18.0,20.0,0.786,0.841,0.8135,0.844044946754559,0.835424779774037,5.4072,0.7509999999999999
0.26666666666666666,3.75,8.0,30.0,0.0,1.0,18.0,40.0,1.572,1.682,1.627,1.688089893509118,1.7686064626669897,5.4072,1.5019999999999998
0.26666666666666666,3.75,8.0,30.0,0.0,1.0,20.0,5.0,0.178,0.19,0.184,0.18991011301977578,0.180249257875797,5.4072,0.168975
0.26666666666666666,3.75,8.0,30.0,0.0,1.0,20.0,10.0,0.356,0.379,0.3675,0.37982022603955157,0.36484958724172456,5.4072,0.33795
0.26666666666666666,3.75,8.0,30.0,0.0,1.0,20.0,20.0,0.712,0.759,0.7355,0.7596404520791031,0.7477492370776446,5.4072,0.6759
0.26666666666666666,3.75,8.0,30.0,0.0,1.0,20.0,40.0,1.424,1.518,1.471,1.5192809041582063,1.573335492805941,5.4072,1.3518
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,16.0,5.0,0.205,0.219,0.212,0.220185638283798,0.2093827235494713,5.4072,0.19591304347826086
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,16.0,10.0,0.41,0.438,0.424,0.440371276567596,0.42464817802115046,5.4072,0.3918260869565217
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,16.0,20.0,0.82,0.877,0.8485,0.880742553135192,0.8738476195156104,5.4072,0.7836521739130434
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,16.0,40.0,1.64,1.753,1.6965,1.761485106270384,1.854939570902652,5.4072,1.5673043478260869
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,18.0,5.0,0.184,0.197,0.1905,0.1973092083322346,0.18735900998224841,5.4072,0.17555844155844155
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,18.0,10.0,0.367,0.394,0.3805,0.3946184166644692,0.37942134745319805,5.4072,0.3511168831168831
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,18.0,20.0,0.735,0.788,0.7615000000000001,0.7892368333289383,0.7783826602544736,5.4072,0.7022337662337662
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,18.0,40.0,1.47,1.576,1.5230000000000001,1.5784736666578767,1.6412907834264712,5.4072,1.4044675324675324
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,20.0,5.0,0.165,0.178,0.17149999999999999,0.17873892990096543,0.16952743527974068,5.4072,0.15903529411764705
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,20.0,10.0,0.33,0.357,0.3435,0.35747785980193086,0.34290094376827657,5.4072,0.3180705882352941
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,20.0,20.0,0.661,0.713,0.687,0.7149557196038617,0.7017218693210224,5.4072,0.6361411764705882
0.26666666666666666,3.75,8.0,30.0,10.0,1.0,20.0,40.0,1.321,1.426,1.3735,1.4299114392077235,1.4717743185606864,5.4072,1.2722823529411764
2.5,0.4,10.0,4.0,0.0,1.0,16.0,5.0,0.239,0.262,0.2505,0.28861043456039803,0.2002496720354094,6.64,0.20749999999999996
2.5,0.4,10.0,4.0,0.0,1.0,16.0,10.0,0.479,0.523,0.501,0.5772208691207961,0.4572999723360025,6.64,0.4149999999999999
2.5,0.4,10.0,4.0,0.0,1.0,16.0,20.0,0.957,1.047,1.002,1.1544417382415921,1.276748412889643,6.64,0.8299999999999998
2.5,0.4,10.0,4.0,0.0,1.0,16.0,40.0,1.911,2.094,2.0025,2.3088834764831843,12.27215521823332,6.64,1.6599999999999997
2.5,0.4,10.0,4.0,0.0,1.0,18.0,5.0,0.213,0.232,0.2225,0.2565426084981316,0.17557658220788205,6.64,0.1844444444444444
2.5,0.4,10.0,4.0,0.0,1.0,18.0,10.0,0.426,0.465,0.4455,0.5130852169962632,0.3940691597554305,6.64,0.3688888888888888
2.5,0.4,10.0,4.0,0.0,1.0,18.0,20.0,0.851,0.929,0.89,1.0261704339925264,1.0431028213695854,6.64,0.7377777777777776
2.5,0.4,10.0,4.0,0.0,1.0,18.0,40.0,1.702,1.858,1.78,2.0523408679850528,5.910005582427949,6.64,1.4755555555555553
2.5,0.4,10.0,4.0,0.0,1.0,20.0,5.0,0.19,0.209,0.1995,0.23088834764831845,0.15631656268586872,6.64,0.16599999999999998
2.5,0.4,10.0,4.0,0.0,1.0,20.0,10.0,0.38,0.418,0.399,0.4617766952966369,0.34620011164855896,6.64,0.33199999999999996
2.5,0.4,10.0,4.0,0.0,1.0,20.0,20.0,0.761,0.836,0.7985,0.9235533905932738,0.8817433515864755,6.64,0.6639999999999999
2.5,0.4,10.0,4.0,0.0,1.0,20.0,40.0,1.521,1.672,1.5964999999999998,1.8471067811865476,3.892203461105329,6.64,1.3279999999999998
2.5,0.4,10.0,4.0,10.0,1.0,16.0,5.0,0.224,0.247,0.2355,0.2716333501744923,0.18710322978908317,6.64,0.19529411764705878
2.5,0.4,10.0,4.0,10.0,1.0,16.0,10.0,0.447,0.494,0.47050000000000003,0.5432667003489846,0.4233365036666062,6.64,0.39058823529411757
2.5,0.4,10.0,4.0,10.0,1.0,16.0,20.0,0.895,0.987,0.9410000000000001,1.0865334006979692,1.1481597198965123,6.64,0.7811764705882351
2.5,0.4,10.0,4.0,10.0,1.0,16.0,40.0,1.79,1.974,1.8820000000000001,2.1730668013959384,7.977985305854672,6.64,1.5623529411764703
2.5,0.4,10.0,4.0,10.0,1.0,18.0,5.0,0.201,0.221,0.21100000000000002,0.24304036594559836,0.16538773542704618,6.64,0.17473684210526313
2.5,0.4,10.0,4.0,10.0,1.0,18.0,10.0,0.403,0.441,0.42200000000000004,0.4860807318911967,0.36858692471683385,6.64,0.34947368421052627
2.5,0.4,10.0,4.0,10.0,1.0,18.0,20.0,0.807,0.883,0.845,0.9721614637823934,0.9556597204349403,6.64,0.6989473684210525
2.5,0.4,10.0,4.0,10.0,1.0,18.0,40.0,1.614,1.766,1.69,1.9443229275647869,4.693420448578048,6.64,1.397894736842105
2.5,0.4,10.0,4.0,10.0,1.0,20.0,5.0,0.183,0.199,0.191,0.21989366442696995,0.1481887201049481,6.64,0.15809523809523807
2.5,0.4,10.0,4.0,10.0,1.0,20.0,10.0,0.365,0.398,0.3815,0.4397873288539399,0.32637699711509127,6.64,0.31619047619047613
2.5,0.4,10.0,4.0,10.0,1.0,20.0,20.0,0.73,0.797,0.7635000000000001,0.8795746577078798,0.8184403402947991,6.64,0.6323809523809523
2.5,0.4,10.0,4.0,10.0,1.0,20.0,40.0,1.461,1.593,1.5270000000000001,1.7591493154157596,3.324650175191144,6.64,1.2647619047619045
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,16.0,5.0,0.21,0.244,0.22699999999999998,0.2517819563735987,0.19228837656370276,6.39,0.1996875
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,16.0,10.0,0.421,0.489,0.45499999999999996,0.5035639127471974,0.41779736449995547,6.39,0.399375
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,16.0,20.0,0.842,0.978,0.9099999999999999,1.0071278254943947,1.0101050562412541,6.39,0.79875
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,16.0,40.0,1.684,1.956,1.8199999999999998,2.0142556509887894,3.4693112721585067,6.39,1.5975
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,18.0,5.0,0.192,0.217,0.20450000000000002,0.22380618344319886,0.16942614599473907,6.39,0.1775
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,18.0,10.0,0.385,0.435,0.41000000000000003,0.4476123668863977,0.3643807604964758,6.39,0.355
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,18.0,20.0,0.77,0.87,0.8200000000000001,0.8952247337727954,0.8580489831854192,6.39,0.71
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,18.0,40.0,1.54,1.736,1.638,1.7904494675455909,2.6598507340861977,6.39,1.42
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,20.0,5.0,0.172,0.196,0.184,0.20142556509887896,0.15142266617302436,6.39,0.15975
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,20.0,10.0,0.344,0.391,0.3675,0.4028511301977579,0.3230747210092675,6.39,0.3195
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,20.0,20.0,0.688,0.783,0.7355,0.8057022603955158,0.7457826583328231,6.39,0.639
1.6666666666666667,0.6,10.0,6.0,0.0,1.0,20.0,40.0,1.376,1.566,1.471,1.6114045207910317,2.156658626187998,6.39,1.278
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,16.0,5.0,0.2,0.23,0.21500000000000002,0.23697125305750466,0.18013475560970635,6.39,0.18794117647058822
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,16.0,10.0,0.4,0.46,0.43000000000000005,0.4739425061150093,0.38926509587726366,6.39,0.37588235294117645
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,16.0,20.0,0.8,0.921,0.8605,0.9478850122300186,0.9278888122997079,6.39,0.7517647058823529
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,16.0,40.0,1.599,1.842,1.7205,1.8957700244600373,3.0111294577048273,6.39,1.5035294117647058
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,18.0,5.0,0.18,0.206,0.193,0.2120269106303989,0.15991930013771818,6.39,0.1681578947368421
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,18.0,10.0,0.36,0.412,0.386,0.4240538212607978,0.3424867957433259,6.39,0.3363157894736842
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,18.0,20.0,0.72,0.823,0.7715,0.8481076425215957,0.7979865655400454,6.39,0.6726315789473684
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,18.0,40.0,1.441,1.647,1.544,1.6962152850431913,2.381969846192893,6.39,1.3452631578947367
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,20.0,5.0,0.162,0.186,0.174,0.19183387152274187,0.14378334762940095,6.39,0.15214285714285714
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,20.0,10.0,0.322,0.373,0.34750000000000003,0.38366774304548373,0.30574515426968607,6.39,0.30428571428571427
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,20.0,20.0,0.653,0.745,0.6990000000000001,0.7673354860909675,0.69998966259793,6.39,0.6085714285714285
1.6666666666666667,0.6,10.0,6.0,10.0,1.0,20.0,40.0,1.321,1.49,1.4055,1.534670972181935,1.970288467442851,6.39,1.217142857142857
1.25,0.8,10.0,8.0,0.0,1.0,16.0,5.0,0.209,0.233,0.221,0.23336771728019903,0.1885404889255867,6.17125,0.1928515625
1.25,0.8,10.0,8.0,0.0,1.0,16.0,10.0,0.418,0.466,0.442,0.46673543456039807,0.4004993440708188,6.17125,0.385703125
1.25,0.8,10.0,8.0,0.0,1.0,16.0,20.0,0.837,0.932,0.8845000000000001,0.9334708691207961,0.914599944672005,6.17125,0.77140625
1.25,0.8,10.0,8.0,0.0,1.0,16.0,40.0,1.674,1.865,1.7694999999999999,1.8669417382415923,2.553496825779286,6.17125,1.5428125
1.25,0.8,10.0,8.0,0.0,1.0,18.0,5.0,0.186,0.207,0.1965,0.20743797091573246,0.16650973344825162,6.17125,0.1714236111111111
1.25,0.8,10.0,8.0,0.0,1.0,18.0,10.0,0.361,0.415,0.388,0.4148759418314649,0.3511531644157641,6.17125,0.3428472222222222
1.25,0.8,10.0,8.0,0.0,1.0,18.0,20.0,0.754,0.829,0.7915,0.8297518836629298,0.788138319510861,6.17125,0.6856944444444444
1.25,0.8,10.0,8.0,0.0,1.0,18.0,40.0,1.508,1.658,1.583,1.6595037673258597,2.086205642739171,6.17125,1.3713888888888888
1.25,0.8,10.0,8.0,0.0,1.0,20.0,5.0,0.169,0.187,0.178,0.18669417382415923,0.14908885894757468,6.17125,0.15428125
1.25,0.8,10.0,8.0,0.0,1.0,20.0,10.0,0.338,0.373,0.35550000000000004,0.37338834764831846,0.31263312537173743,6.17125,0.3085625
1.25,0.8,10.0,8.0,0.0,1.0,20.0,20.0,0.676,0.747,0.7115,0.7467766952966369,0.6924002232971179,6.17125,0.617125
1.25,0.8,10.0,8.0,0.0,1.0,20.0,40.0,1.352,1.494,1.423,1.4935533905932739,1.763486703172951,6.17125,1.23425
1.25,0.8,10.0,8.0,10.0,1.0,16.0,5.0,0.199,0.219,0.20900000000000002,0.21964020449901084,0.17684161043643787,6.17125,0.18150735294117645
1.25,0.8,10.0,8.0,10.0,1.0,16.0,10.0,0.398,0.438,0.41800000000000004,0.4392804089980217,0.37420645957816634,6.17125,0.3630147058823529
1.25,0.8,10.0,8.0,10.0,1.0,16.0,20.0,0.795,0.876,0.8355,0.8785608179960434,0.8466730073332124,6.17125,0.7260294117647058
1.25,0.8,10.0,8.0,10.0,1.0,16.0,40.0,1.591,1.752,1.6715,1.7571216359920867,2.2963194397930247,6.17125,1.4520588235294116
1.25,0.8,10.0,8.0,10.0,1.0,18.0,5.0,0.178,0.197,0.1875,0.1965201829727992,0.15731848469291806,6.17125,0.16240131578947367
1.25,0.8,10.0,8.0,10.0,1.0,18.0,10.0,0.355,0.393,0.374,0.3930403659455984,0.33077547085409237,6.17125,0.32480263157894734
1.25,0.8,10.0,8.0,10.0,1.0,18.0,20.0,0.711,0.786,0.7484999999999999,0.7860807318911968,0.7371738494336677,6.17125,0.6496052631578947
1.25,0.8,10.0,8.0,10.0,1.0,18.0,40.0,1.42,1.573,1.4965,1.5721614637823935,1.9113194408698806,6.17125,1.2992105263157894
1.25,0.8,10.0,8.0,10.0,1.0,20.0,5.0,0.159,0.177,0.16799999999999998,0.17780397507062784,0.14167744537909183,6.17125,0.1469345238095238
1.25,0.8,10.0,8.0,10.0,1.0,20.0,10.0,0.318,0.355,0.3365,0.3556079501412557,0.2963774402098962,6.17125,0.2938690476190476
1.25,0.8,10.0,8.0,10.0,1.0,20.0,20.0,0.637,0.71,0.6735,0.7112159002825114,0.6527539942301825,6.17125,0.5877380952380952
1.25,0.8,10.0,8.0,10.0,1.0,20.0,40.0,1.274,1.419,1.3465,1.4224318005650227,1.6368806805895981,6.17125,1.1754761904761903
1.0,1.0,10.0,10.0,0.0,1.0,16.0,5.0,0.206,0.225,0.2155,0.22231917382415922,0.18636107368446833,6.01,0.1878125
1.0,1.0,10.0,10.0,0.0,1.0,16.0,10.0,0.412,0.45,0.431,0.44463834764831844,0.39079140671467183,6.01,0.375625
1.0,1.0,10.0,10.0,0.0,1.0,16.0,20.0,0.824,0.9,0.862,0.8892766952966369,0.8655002791213975,6.01,0.75125
1.0,1.0,10.0,10.0,0.0,1.0,16.0,40.0,1.648,1.801,1.7245,1.7785533905932738,2.2043583789661887,6.01,1.5025
1.0,1.0,10.0,10.0,0.0,1.0,18.0,5.0,0.18,0.201,0.1905,0.19761704339925265,0.16480758678943327,6.01,0.16694444444444442
1.0,1.0,10.0,10.0,0.0,1.0,18.0,10.0,0.36,0.401,0.3805,0.3952340867985053,0.3436677556072256,6.01,0.33388888888888885
1.0,1.0,10.0,10.0,0.0,1.0,18.0,20.0,0.721,0.802,0.7615000000000001,0.7904681735970106,0.7514052823484385,6.01,0.6677777777777777
1.0,1.0,10.0,10.0,0.0,1.0,18.0,40.0,1.442,1.604,1.5230000000000001,1.5809363471940212,1.8471790304398161,6.01,1.3355555555555554
1.0,1.0,10.0,10.0,0.0,1.0,20.0,5.0,0.164,0.179,0.17149999999999999,0.17785533905932738,0.14772278930258237,6.01,0.15025
1.0,1.0,10.0,10.0,0.0,1.0,20.0,10.0,0.327,0.361,0.344,0.35571067811865476,0.30668597312946394,6.01,0.3005
1.0,1.0,10.0,10.0,0.0,1.0,20.0,20.0,0.654,0.721,0.6875,0.7114213562373095,0.6638879316890474,6.01,0.601
1.0,1.0,10.0,10.0,0.0,1.0,20.0,40.0,1.308,1.444,1.376,1.422842712474619,1.5896094480663758,6.01,1.202
1.0,1.0,10.0,10.0,10.0,1.0,16.0,5.0,0.194,0.212,0.203,0.20924157536391455,0.17492289194586363,6.01,0.17676470588235293
1.0,1.0,10.0,10.0,10.0,1.0,16.0,10.0,0.388,0.424,0.406,0.4184831507278291,0.36571783033284544,6.01,0.35352941176470587
1.0,1.0,10.0,10.0,10.0,1.0,16.0,20.0,0.776,0.847,0.8115,0.8369663014556582,0.8044272926053615,6.01,0.7070588235294117
1.0,1.0,10.0,10.0,10.0,1.0,16.0,40.0,1.552,1.694,1.623,1.6739326029113164,2.010024423690375,6.01,1.4141176470588235
1.0,1.0,10.0,10.0,10.0,1.0,18.0,5.0,0.173,0.189,0.181,0.18721614637823936,0.15579820894974108,6.01,0.15815789473684208
1.0,1.0,10.0,10.0,10.0,1.0,18.0,10.0,0.347,0.379,0.363,0.3744322927564787,0.3241253963942246,6.01,0.31631578947368416
1.0,1.0,10.0,10.0,10.0,1.0,18.0,20.0,0.694,0.757,0.7255,0.7488645855129574,0.7049407060116334,6.01,0.6326315789473683
1.0,1.0,10.0,10.0,10.0,1.0,18.0,40.0,1.387,1.514,1.4505,1.4977291710259149,1.708742482943545,6.01,1.2652631578947366
1.0,1.0,10.0,10.0,10.0,1.0,20.0,5.0,0.157,0.172,0.16449999999999998,0.1693860371993594,0.14044325613253497,6.01,0.14309523809523808
1.0,1.0,10.0,10.0,10.0,1.0,20.0,10.0,0.314,0.343,0.3285,0.3387720743987188,0.29102737427227027,6.01,0.28619047619047616
1.0,1.0,10.0,10.0,10.0,1.0,20.0,20.0,0.628,0.687,0.6575,0.6775441487974376,0.6273535085960891,6.01,0.5723809523809523
1.0,1.0,10.0,10.0,10.0,1.0,20.0,40.0,1.257,1.374,1.3155000000000001,1.3550882975948753,1.4860055669643675,6.01,1.1447619047619046
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,16.0,5.0,0.196,0.219,0.20750000000000002,0.21495347818679936,0.18493590805578855,5.89,0.1840625
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,16.0,10.0,0.391,0.437,0.41400000000000003,0.4299069563735987,0.3845767531274055,5.89,0.368125
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,16.0,20.0,0.782,0.874,0.8280000000000001,0.8598139127471974,0.8355947289999109,5.89,0.73625
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,16.0,40.0,1.564,1.748,1.6560000000000001,1.7196278254943949,2.0202101124825083,5.89,1.4725
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,18.0,5.0,0.171,0.194,0.1825,0.1910697583882661,0.16369202504325192,5.89,0.1636111111111111
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,18.0,10.0,0.342,0.389,0.36550000000000005,0.3821395167765322,0.33885229198947814,5.89,0.3272222222222222
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,18.0,20.0,0.685,0.778,0.7315,0.7642790335530644,0.7287615209929516,5.89,0.6544444444444444
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,18.0,40.0,1.369,1.556,1.4625,1.5285580671061287,1.7160979663708384,5.89,1.3088888888888888
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,20.0,5.0,0.153,0.175,0.16399999999999998,0.17196278254943947,0.1468258995510999,5.89,0.14725
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,20.0,10.0,0.307,0.349,0.32799999999999996,0.34392556509887895,0.3028453323460487,5.89,0.2945
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,20.0,20.0,0.614,0.699,0.6565,0.6878511301977579,0.646149442018535,5.89,0.589
0.8333333333333334,1.2,10.0,12.0,0.0,1.0,20.0,40.0,1.228,1.397,1.3125,1.3757022603955158,1.4915653166656462,5.89,1.178
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,16.0,5.0,0.183,0.205,0.194,0.20230915594051704,0.1736667112343213,5.89,0.17323529411764704
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,16.0,10.0,0.366,0.411,0.38849999999999996,0.4046183118810341,0.3602695112194127,5.89,0.3464705882352941
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,16.0,20.0,0.733,0.821,0.7769999999999999,0.8092366237620682,0.7785301917545273,5.89,0.6929411764705882
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,16.0,40.0,1.465,1.642,1.5535,1.6184732475241363,1.8557776245994158,5.89,1.3858823529411763
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,18.0,5.0,0.16,0.184,0.172,0.18101345531519947,0.15480091114040512,5.89,0.155
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,18.0,10.0,0.321,0.369,0.345,0.36202691063039893,0.31983860027543637,5.89,0.31
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,18.0,20.0,0.642,0.737,0.6895,0.7240538212607979,0.6849735914866518,5.89,0.62
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,18.0,40.0,1.284,1.474,1.379,1.4481076425215957,1.5959731310800909,5.89,1.24
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,20.0,5.0,0.147,0.166,0.1565,0.16377407861851379,0.1396323402648501,5.89,0.14023809523809525
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,20.0,10.0,0.294,0.333,0.3135,0.32754815723702757,0.2875666952588019,5.89,0.2804761904761905
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,20.0,20.0,0.589,0.666,0.6275,0.6550963144740551,0.6114903085393721,5.89,0.560952380952381
0.8333333333333334,1.2,10.0,12.0,10.0,1.0,20.0,40.0,1.178,1.331,1.2545,1.3101926289481103,1.39997932519586,5.89,1.121904761904762
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,16.0,5.0,0.193,0.214,0.20350000000000001,0.20969226701725657,0.18393120547606895,5.798163265306122,0.1811926020408163
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,16.0,10.0,0.386,0.429,0.4075,0.41938453403451315,0.3802573719940317,5.798163265306122,0.3623852040816326
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,16.0,20.0,0.771,0.857,0.8140000000000001,0.8387690680690263,0.8154684399525056,5.798163265306122,0.7247704081632652
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,16.0,40.0,1.542,1.714,1.6280000000000001,1.6775381361380526,1.9064517788738862,5.798163265306122,1.4495408163265304
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,18.0,5.0,0.172,0.19,0.181,0.18639312623756138,0.16290439697565848,5.798163265306122,0.16106009070294783
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,18.0,10.0,0.343,0.381,0.362,0.37278625247512276,0.3354944778019356,5.798163265306122,0.32212018140589566
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,18.0,20.0,0.686,0.762,0.724,0.7455725049502455,0.7134053599626007,5.798163265306122,0.6442403628117913
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,18.0,40.0,1.373,1.522,1.4475,1.491145009900491,1.6333092127285036,5.798163265306122,1.2884807256235826
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,20.0,5.0,0.154,0.171,0.1625,0.16775381361380526,0.14619190307202848,5.798163265306122,0.14495408163265305
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,20.0,10.0,0.308,0.342,0.325,0.3355076272276105,0.3001603890380272,5.798163265306122,0.2899081632653061
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,20.0,20.0,0.617,0.683,0.65,0.671015254455221,0.6340485784934912,5.798163265306122,0.5798163265306122
0.7142857142857143,1.4,10.0,14.0,0.0,1.0,20.0,40.0,1.234,1.367,1.3005,1.342030508910442,1.4286260473986658,5.798163265306122,1.1596326530612244
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,16.0,5.0,0.181,0.201,0.191,0.19735742778094736,0.17278042912134559,5.798163265306122,0.17053421368547417
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,16.0,10.0,0.362,0.403,0.3825,0.39471485556189473,0.3564761962790328,5.798163265306122,0.34106842737094833
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,16.0,20.0,0.724,0.805,0.7645,0.7894297111237895,0.7610301857154738,5.798163265306122,0.6821368547418967
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,16.0,40.0,1.448,1.61,1.529,1.578859422247579,1.759342091991237,5.798163265306122,1.3642737094837933
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,18.0,5.0,0.163,0.18,0.17149999999999999,0.17658296169874238,0.1540963370250535,5.798163265306122,0.1525832438238453
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,18.0,10.0,0.325,0.361,0.34299999999999997,0.35316592339748476,0.31684537704481164,5.798163265306122,0.3051664876476906
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,18.0,20.0,0.651,0.722,0.6865,0.7063318467949695,0.6713901551131414,5.798163265306122,0.6103329752953812
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,18.0,40.0,1.301,1.443,1.3719999999999999,1.412663693589939,1.5241263361415667,5.798163265306122,1.2206659505907624
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,20.0,5.0,0.146,0.163,0.1545,0.15976553677505262,0.13905882441244452,5.798163265306122,0.13805150631681243
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,20.0,10.0,0.292,0.325,0.3085,0.31953107355010524,0.2851447472375079,5.798163265306122,0.27610301263362486
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,20.0,20.0,0.584,0.651,0.6174999999999999,0.6390621471002105,0.6006418993308295,5.798163265306122,0.5522060252672497
0.7142857142857143,1.4,10.0,14.0,10.0,1.0,20.0,40.0,1.169,1.302,1.2355,1.278124294200421,1.3443879903452793,5.798163265306122,1.1044120505344994
0.625,1.6,10.0,16.0,0.0,1.0,16.0,5.0,0.191,0.21,0.2005,0.20574635864009952,0.18318481342914616,5.7259375,0.178935546875
